"ORIGINURI","ID","UUIDHISTORY","OCCUPATIONGROUPCODE","CODE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","DEFINITION","SCOPENOTE","REGULATEDPROFESSIONNOTE","OCCUPATIONTYPE","ISLOCALIZED"
"http://data.europa.eu/esco/occupation/e65a9b0e-7347-4f6e-945e-aaeee976ef6e","key_23155","26fef258-314c-4f9e-a51c-7b9013c1ceb3","5151","5151.1","hotel butler","house steward
butler administrator
hotel butler
household manager","Hotel butlers provide personalised services to guests in high level hospitality establishment. They manage the housekeeping staff to ensure clean interiors and excellent customer service. Hotel butlers are responsible for the general welfare and satisfaction of the guests.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e666c384-2a14-4cd9-981f-7067dc0bb9a9","key_23156","e19a2d87-147c-44fe-9ab3-9461dd006282","7536","7536.1.3","leather goods hand stitcher","leather goods hand stitcher
leather goods hand sewer
hand sewer, leather goods","Leather goods hand stitchers join the cut pieces of leather and other materials using simple tools such as needles, pliers and scissors to close the product. They also perform hand stitches for decorative purposes.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e6800524-eec2-4c33-af0e-6f36d1d679bc","key_23157","85dbdd3f-3e86-4bce-bedc-5e962e7cdfa6","2152","2152.1.3","instrumentation engineer","autonomy engineer
mine instrumentation engineer
instrumentation engineer technology engineering specialist
C&I engineer
instrumentation engineer
instrumentation engineering adviser
instrumentation engineer technology engineering consultant
supervisory control and data acquisition engineer
measurement engineer
instrument engineer
instrumentation engineer technology engineering expert
instrumentation engineering consultant
instrumentation engineering specialist
instrumentation engineer technology engineering adviser
instrumentation engineer technology engineer
control and instrumentation engineer
instrumentation engineering expert","Instrumentation engineers envision and design equipment used in manufacturing processes for controlling and monitoring various engineering processes remotely. They design equipment for the monitoring of production sites such as manufacturing systems, machinery uses and production processes.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1","key_23158","ccf95b89-8f19-4b24-ba3f-6834fe100bec","2151","2151.1.4","mine electrical engineer","electrical engineering expert
mines electrical engineer
energy specialist for mining
mine electrical technician
mining electrical equipment officer
mining electrical engineer
mine electrical engineer
electrical technologist
mine electrical engineers
energy specialist for refinement of fossil fuels
electrical engineer","Mine electrical engineers supervise the procurement, installation and maintenance of mining electrical equipment, using their knowledge of electrical and electronic principles. They organise the replacement and repair of electrical equipment and components.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e6a3ce2e-c0f2-47a7-937a-61ae9abfe1fa","key_23159","96c3b07e-cf87-47d7-aad0-4ebd71b93565","3111","3111.9","metrology technician","metrology technologist
instrument specialist
metrology technician
metrologist
junior metrology technician
composite technician
instrument technician
meter service technician
senior metrology technician
metrology calibration technician
metrology engineering technician
dimensional engineer
meter technician","Metrology technicians apply their practical knowledge of metrology to calibrate measuring instruments, test equipment and analyse their performance. They ensure that the evaluated equipment meets requirements for precision, performance and accuracy. They report about their work and advise on technical matters concerning measuring instruments.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e6c298a4-62de-4b62-b48e-c5fdca8f6071","key_23160","41287cb0-9b74-461e-b943-e5ba1a0bd5cb","2433","2433.6.6","technical sales representative in office machinery and equipment","office machinery and equipment outside technical sales representative
graduate technical sales representative in office machinery and equipment
graduate technical sales engineer in office machinery and equipment
trainee technical sales representative in office machinery and equipment
office machinery and equipment field salesman
assistant technical sales engineer in office machinery and equipment
assistant technical sales representative in office machinery and equipment
trainee technical sales engineer in office machinery and equipment
senior technical sales engineer in office machinery and equipment
office machinery and equipment  inside technical sales representative
technical sales representative in office machinery and equipment
office machinery and equipment  technical field sales representative
senior technical sales representative in office machinery and equipment
office machinery and equipment  field salesperson
office machinery and equipment  field saleswoman","Technical sales representatives in office machinery and equipment  act for a business to sell its merchandise while providing technical insight for customers.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e6dfc67e-331e-4468-a249-347a08decbdb","key_23161","2241f3d6-a8b0-470f-89da-bd0b89c4adca","2152","2152.1.8","microelectronics materials engineer","microelectronics materials engineering consultant
microelectronics materials developer
microelectronics materials technology engineering consultant
engineer specialised in microelectronics materials
engineer of microelectronics materials
microelectronics materials technology engineering specialist
microelectronics materials designer
specialist microelectronics materials engineer
microelectronics materials engineering adviser
microelectronics materials technology engineering expert
microelectronics materials design engineer
microelectronics materials technology engineer
microelectronics materials engineering expert
microelectronics materials engineering specialist
microelectronics materials development engineer
engineer in microelectronics materials
microelectronics materials engineer","Microelectronics materials engineers design, develop and supervise the production of materials that are required for microelectronics and microelectromechanical systems (MEMS), and are able to apply them in these devices, appliances, products. They aid the design of microelectronics with physical and chemical knowledge about metals, semiconductors, ceramics, polymers, and composite materials. They conduct research on material structures, perform analysis, investigate failure mechanisms, and supervise research works.","","Includes the materials which are required for microelectronics and microelectromechanical systems, like metals, semiconductors, ceramics, polymers, and composite materials.
Includes knowledge about materials that are necessary to design and develop any kind of microelectronics; however, it does not require an in-depth understanding about microelectronics.","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e6eea1ed-e982-4583-bafe-a0ac796f6cf1","key_23162","f181f3f3-b72b-4368-aab1-14935a30d962","7535","7535.1","leather sorter","leather sorting supervisor
grader
leather seconds inspector-grader
leather grader
leather sorter
leather parts matcher
leather sorters
leather inspector","Leather sorters inspect and classify leather during and at the end of the production process according to the qualitative features, destinations of use and customer requirements. They work in the tannery and in the warehouses checking the quality, colour, size, thickness, softness and natural defects. ","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e7117cdc-ee3d-45b0-9680-6b3a60c7c9b3","key_23163","15b294f5-99b9-4f97-ad43-f4d741d0afc8","3331","3331.2.1.23","import export specialist in metals and metal ores","assistant export specialist in metals and metal ores
customs compliance specialist in metals and metal ores
graduate export specialist in metals and metal ores
international trade compliance specialist in metals and metal ores
trainee import export specialist in metals and metal ores
senior export specialist in metals and metal ores
senior import specialist in metals and metal ores
senior import export specialist in metals and metal ores
trainee export specialist in metals and metal ores
import export specialist in metals and metal ores
trainee import specialist in metals and metal ores
assistant import export specialist in metals and metal ores
graduate import specialist in metals and metal ores
graduate import export specialist in metals and metal ores
assistant import specialist in metals and metal ores","Import export specialists in metals and metal ores have and apply deep knowledge of import and export goods including customs clearance and documentation.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e7417f4f-7072-4b07-a71f-71f6fc7f5e5b","key_23164","611964e0-2074-48fd-9add-fb70df212707","2621","2621.9","zoo registrar","animal record keeper
animal records coordinator
zoo registrar and records coordinator
aquarium registrar
records coordinator
zoo registrar
animal records keeper
animals registrar
collections registrar
zoo animal registrar
aquarium record keeper
records keeper","Zoo registrars are responsible for the maintenance of a wide variety of records relating to animals and their care in zoological collections. This includes both historic and current records. They have the responsibiltity to collate records into an organised and recognised records keeping system. In most cases this also involves submitting regular reports to regional or international species information systems and/or as part of managed breeding programmes i.e. zoo registrars are usually responsible for both internal and external management if institutional records . Zoo registrars also often coordinate animal transportation for the zoological collection.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e74513c3-8ba8-462f-978c-0450522f4427","key_23165","89d8a6bc-2bd3-4735-9d80-e5642a57206a","2310","2310.1.8","chemistry lecturer","chemistry lecturer
chemical science teacher
chemical science docent
chemical science instructor
chemistry instructor
lecturer in chemistry
university lecturer in chemistry
chemical science lector
senior lecturer in chemistry
chemical science lecturer
chemistry docent
professor of chemistry
specialist lecturer in chemistry
higher education chemistry teacher
university chemistry lecturer
chemistry professor
chemical sciences lector
chemical science professor
university chemistry teacher
chemical sciences lecturer
chemistry lector
instructor in chemistry","Chemistry lecturers are subject professors, teachers, or lecturers who instruct students who have obtained an upper secondary education diploma in their own specialised field of study, chemistry, which is predominantly academic in nature. They work with their university research assistants and university teaching assistants 
for the preparation of lectures and of exams, for leading laboratory practices, grading papers and for leading review and feedback sessions for the students. They also conduct academic research in their field of chemistry, publish their findings and liaise with other university colleagues.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e75305db-9011-4ee0-ab62-8d41a98f807e","key_23166","015e2718-e7c1-4f1f-aa6d-77dd71953660","8322","8322.6","private chauffeur","personal valet
personal chauffeur
personal driver
private valet
private driver
private chauffeur","Private chauffeurs transport their employers to a particular destination safely and on time. They use navigation devices to reach the destination in the shortest time possible, advise on weather and traffic conditions and comply with legal driving regulations.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e763dfa6-924d-493b-892a-6435e0cffe70","key_23167","39f953a7-4004-44bb-b5f4-49bbd2f76182","3331","3331.2.1.10","import export specialist in electrical household appliances","customs compliance specialist in electrical household appliances
senior export specialist in electrical household appliances
import export specialist in electrical household appliances
graduate import export specialist in electrical household appliances
assistant import specialist in electrical household appliances
assistant export specialist in electrical household appliances
graduate export specialist in electrical household appliances
international trade compliance specialist in electrical household appliances
trainee import export specialist in electrical household appliances
graduate import specialist in electrical household appliances
senior import export specialist in electrical household appliances
assistant import export specialist in electrical household appliances
senior import specialist in electrical household appliances
trainee import specialist in electrical household appliances
trainee export specialist in electrical household appliances","Import export specialists in electrical household appliances have and apply deep knowledge of import and export goods including customs clearance and documentation.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e777fb61-16f5-476b-8262-578edfdb4d9d","key_23168","35798e3b-634e-4e9a-9b5d-f92514fdc68b","2320","2320.1.21","physical education vocational teacher","teacher of vocational physical education
physical education vocational teacher
vocational teacher of physical education
vocational teacher in physical education
instructor in physical education
vocational PE teacher
vocational teacher of PE
vocational instructor in physical education
vocational PE instructor","Physical education vocational teachers instruct students in their specialised field of study, physical education, which is predominantly practical in nature. They provide theoretical instruction in service of the practical skills and techniques the students must subsequently master for a physical education-related profession, such as health specialist or outdoor activities organiser. They induce students in the convenient social frameworks of their field of study and teach the appropriate attitudes and values. Physical education vocational teachers monitor the students' progress, assist individually when necessary, and evaluate their knowledge and performance on the subject of physical education through assignments, tests and examinations.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e7970c7a-7769-4002-87d3-0a8ea94fdd6f","key_23169","190a3c86-21e8-4f36-b431-dbce9a98eeb1","6113","6113.5","landscape gardener","landscaper
landscaping gardener
landscape gardener
landscape gardeners","Landscape gardeners plan, construct, renovate and maintain parks, gardens and public green spaces.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e7ef8a86-6acd-458d-bf48-634b8fd28950","key_23170","19dd26ee-8aec-4f33-b9cc-1ce0e02613fb","8141","8141.1.3","foam rubber mixer","foam rubber mixing machine operator
mattress moulder
mixer of foam rubber
foam rubber molder
foam rubber machine worker
foam rubber mixing machine worker
foam rubber and liquid latex mixer
foam cushion maker
foam rubber molding machine worker
foam rubber moulder
foam cushion molder
foam rubber machine operator
foam rubber mixing machine tender
foam rubber machine setter
foam rubber maker
moulder, foam rubber
foam rubber mixer
foam mattress moulder
foam rubber mixing machine setter
foam rubber mixing machine operative
cushion maker
foam rubber molding machine setter
mattress molder
foam mattress maker
foam rubber molding machine operator
foam rubber moulding machine operator
cushion moulder
cushion molder
foam rubber moulding machine tender
molder, foam rubber
foam rubber machine operative
rubber mixer
foam rubber molding machine tender
foam rubber machine tender
foam rubber moulding machine operative
foam rubber moulding machine worker
foam mattress molder
foam rubber moulding machine setter
foam cushion moulder
foam rubber molding machine operative","Foam rubber mixers tend the machine that mixes foam rubber particles with liquid latex. They weigh the right amount of ingredients and pour mixtures into moulds to make cushions and matresses.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e7f6e98a-cef5-41be-b65c-70cf1feed11d","key_23171","9a9f1468-ce24-4c6f-ab83-17a9a3f1c926","1420","1420.4.22","flower and garden shop manager","floristry store manager
garden supplies store manager
garden store manager
plant shop manager
plant centre manager
flower and garden shop manager
garden superstore manager
garden centre manager
flower shop manager
flower store manager
plant and garden shop manager
lawn and garden shop manager
lawn and garden store manager
floristry shop manager
garden supplies shop manager
plant nursery manager
nursery shop manager","Flower and garden shop managers assume responsibility for activities and staff in specialised shops.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e80cee57-3672-4aaf-8ca7-53b90771c364","key_23172","ad61329b-4bcc-4c8c-81d8-fe2078664477","8141","8141.1.9.1","V-belt coverer","V-belt coverer
V-belt covering machine minder
V-belt covering machine operative
rubber belt coverer
V-belt covering machine worker
V-belt covering machine operator
rubber V-belt coverer","V-belt coverers operate machines that cover belts with rubberised fabric. They cut the fabric after one revolution of the belt.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e81269d8-f301-4c82-9235-ba33ec9b0434","key_23173","6f2f400e-d24b-4216-9f57-290cd4a53422","2250","2250.2","animal osteopath","veterinary osteopathic therapist
veterinary osteopath
animal osteopath
animal ostepathic therapist
animal osteopaths","Animal osteopaths provide a therapeutic treatment following veterinary diagnosis or referral. They concentrate on the application of treatment techniques using manipulation of the body tissues to resolve strain and injury in animals in accordance with national legislation. 
","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e83bf81f-c1d0-48e1-8533-7d65be8007c5","key_23174","17e814b1-6c94-42c4-9842-6f256d2faaa8","1324","1324.3.1.6.26","sugar, chocolate and sugar confectionery distribution manager","senior sugar, chocolate and sugar confectionery distribution manager
graduate sugar, chocolate and sugar confectionery distribution manager
sugar, chocolate and sugar confectionery logistics manager
assistant sugar, chocolate and sugar confectionery distribution manager
sugar, chocolate and sugar confectionery supply chain planner
sugar, chocolate and sugar confectionery distribution manager
sugar, chocolate and sugar confectionery supply chain manager
trainee sugar, chocolate and sugar confectionery distribution manager
sugar, chocolate and sugar confectionery distribution planner
sugar, chocolate and sugar confectionery logistics planner","Sugar, chocolate and sugar confectionery distribution managers plan the distribution of sugar, chocolate and sugar confectionery to various points of sales.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e8461d2e-3d75-477c-93a2-ea8d342bb55b","key_23175","9876c67a-8739-45cc-9739-e89b93418af4","2133","2133.15","environmental technician","environmental conservation technician
pollution control technician
pollution prevention technician
environmental protection technician
environmental technician
groundwater protection technician","Environmental technicians investigate sources of pollution and aid in the development of pollution prevention and environment protection plans. They take samples of soil, water or other materials and perform tests to analyse the pollution level and identify its source.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e859428d-6dbd-406b-bb2e-d5a0ae21df29","key_23176","f9db1eca-2a99-40fa-ba61-f5c2eb602677","7411","7411.1.3","event electrician","mobile power team member
event/generator electrician
mobile power crew member
event and generator electrician
live event electrician
generator technician
mobile power expert
event electrician
generator technician and event electrician","Event electricians set up and dismantle temporary, reliable electrical systems to support events. They work in locations without access to the power grid as well as locations with temporary power access. Their work is based on instruction, plans and calculations. They work indoors as well as outdoors. They cooperate closely with technical crew and operators.","","Includes people working in event and rental companies. 
Excludes people performing industrial or building electricity activities.","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e89e330c-daa3-48f0-b34e-04e3344ea8dc","key_23177","3494f687-4284-4ca9-90de-65b9ccaaed5b","2655","2655.1.1","voice-over artist","male voice-over artist
voice actress
storyteller
voice artist
female voice-over artist
voice-over actor
voice over actress
voice over actor
voice-over artist
voice-over actress
voice over artist
voice actor
narrator","Voice-over artists perform the dialogues of animated television or movie characters. They empathise with their characters and make them come alive with their voice.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724","key_23178","56c83f0f-19bd-4c40-8beb-d7191bfcb1f4","2330","2330.1.14","philosophy teacher secondary school","philosophy tutor secondary school
teacher of philosophy in secondary schools
philosophy teacher high school
high school philosophy teacher
philosophical studies teacher in secondary school
philosophy teacher
secondary school teacher of philosophy
philosophical studies high school teacher
secondary school philosophy tutor
philosophy teacher secondary school","Philosophy teachers at secondary schools provide education to students, commonly children and young adults, in a secondary school setting. They are usually subject teachers, specialised and instructing in their own field of study, philosophy. They prepare lesson plans and materials, monitor the students progress, assist individually when necessary, and evaluate the students knowledge and performance on the subject of phylosophy through practical, usually physical, tests and examinations.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e8bbc7fd-cfa2-406f-a664-57e5024cfbc5","key_23179","d6ee3252-9786-4592-9578-20cf700f1df1","1330","1330.8","ICT vendor relationship manager","ICT vendor relationship manager
ICT vendor relationship managers
IT vendor relations manager
ICT vendor relationships manager
ICT vendor relations manager
IT vendor relationship manager","ICT vendor relationship managers establish and maintain positive business relationships between stakeholders (external or internal), by deploying activities which are compliant with organisational processes. They also manage the outsourcing process for the organisation's ICT department and the supply chain communications.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e8fca903-6590-48a8-8902-094bb41ee90c","key_23180","aea76037-c7b2-4a0b-b578-b3462898ac5f","2149","2149.3","autonomous driving specialist","highly automated drive engineer
autonomous driving engineer
ADF testing and validation engineer
AV engineer
autonomous vehicle engineer
C-V2X specialist
connected car specialist
autonomous vehicle specialist
ADAS testing and validation engineer
self-driving car engineer
autonomous car specialist
connected vehicle specialist
autonomous driving specialist","Autonomous driving specialists design and oversee the operation of an autonomous vehicle. They collect data on systems performance, conduct vehicle testing and analyse test data. Autonomous driving specialists are aware of different technologies employed in self-driving cars, automotive systems and automotive technologies.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e91bc34c-0c4f-4ac9-8e2f-8f337d75f9ca","key_23181","8cb3880d-77ea-4413-a440-4658840701c5","3315","3315.5","loss adjuster","loss adjuster
automobile claims technical adjuster
material damage appraiser
vehicle damage appraiser
commercial adjuster
field claims adjuster
motor claims adjuster
insurance loss adjuster
fire claims adjuster
field appraiser
physical damage appraiser
chartered loss adjuster
claims adjusters supervisor
claims adjuster
damage appraiser
civil claims adjuster
automobile appraiser
insurance appraiser
personal claims adjuster
insurance claims adjudicator
domestic adjuster","Loss adjusters treat and evaluate insurance claims by investigating the cases and determining liability and damage, in accordance with the policies of the insurance company. They interview the claimant and witnesses and write reports for the insurer where appropriate recommendations for the settlement are made. Loss adjusters' tasks include making payments to the insured following his claim, consulting damage experts and providing information via telephone to the clients.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e937449a-d9e0-4ab7-9ea5-4d3ac673be6d","key_23182","4d266611-b769-46b9-b9a2-e1a6dc574570","3321","3321.3","insurance underwriter","group insurance underwriter
commercial insurance underwriter
personal lines underwriter
public liability insurance underwriter
commercial underwriter
casualty insurance underwriter
life underwriter
commercial property underwriter
insurance underwriter
risk assessor
commercial lines underwriter
accident and sickness insurance underwriter
fire insurance underwriter
automobile insurance underwriter
liability risk assessor
package insurance underwriter","Insurance underwriters assess business risks and liability policies and make decisions about commercial property. They inspect the conditions of businesses’ properties, analyse inspection policies, assist with real estate and rent issues, prepare loan contracts and handle commercial risks in order to align them with business practices. Insurance underwriters analyse various information from prospective customers in order to assess the likelihood that they will report a claim. They work to minimise risk for the insurance company and make sure that the insurance premium aligns with the associated risks. They can be specialists in life insurance, health insurance, reinsurance, commercial insurance, mortgage insurance.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e93b3b49-12e1-4b47-991c-dd4b0aec17d8","key_23183","e1031d88-75dd-4dd0-94c4-1a1aa410bb23","3315","3315.6","personal property appraiser","personal items valuer
personal items claims adjuster
personal property valuer
personal property claims adjuster
professional valuer of personal items
personal property claims assessor
personal property appraiser
personal items assessor
personal property assessor
professional valuer of personal property
personal items valuation professional","Personal property appraisers undertake detailed analysis and investigation of personal items such as books, wine, arts and antiques in order to determine their value for sales and insurance purposes. They assess the value of the items, taking into account the age, current condition, quality and if any repairs are required. Personal property appraisers prepare appraisal reports.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e93d5c8d-1219-4c11-91d7-9d0ab8d9c08e","key_23184","9a57789c-5cff-480c-bc18-28637e5c1d78","6221","6221.4","aquaculture hatchery technician","fish hatchery technician
technician in aquaculture hatchery
fish farm hatchery technician
aquaculture hatchery technician","Aquaculture hatchery technicians operate and control all aspects of the hatchery production processes, from broodstock management to pregrowing juveniles.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e9507d34-c70f-474f-a4a3-d2cbfe50f6e9","key_23185","44cec2c3-1344-4366-988a-c791a64ddb10","1219","1219.1.2","security manager","security manager
security management specialist
private security manager
security specialist
security operations manager
corporate security manager
safety and security manager
cybersecurity specialist
chief security guard
surveillance manager
security officer
security systems manager","Security managers ensure security for people, such as customers and employees, and company’s assets either fixed, movable, machines, vehicles, and real state. They ensure safety and security by enforcing security policies, keeping track of different events, implementing security protocols, creating emergency response procedures, conducting security evaluations, and supervising security staff members. 
 ","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e95ea9ec-3ac6-4a2d-a3cc-f9e8829cf15e","key_23186","5492e43c-ae4b-4b49-85f4-a1c3859abc82","3331","3331.2.1.4","import export specialist in chemical products","assistant import specialist in chemical products
international trade compliance specialist in chemical products
graduate import specialist in chemical products
senior import export specialist in chemical products
senior import specialist in chemical products
import export specialist in chemical products
trainee export specialist in chemical products
senior export specialist in chemical products
graduate export specialist in chemical products
assistant export specialist in chemical products
trainee import specialist in chemical products
assistant import export specialist in chemical products
trainee import export specialist in chemical products
customs compliance specialist in chemical products
graduate import export specialist in chemical products","Import export specialists in chemical products have and apply deep knowledge of import and export goods including customs clearance and documentation.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e9640041-ca34-4955-aa8c-629717d0dcda","key_23187","aa31b977-aefe-4803-a52b-509e794d5726","4323","4323.18","tram controller","tram dispatcher
tram supervisor
tram system supervisor
tram supervisor and controller
tram system controller
traffic supervisor
tram controller and supervisor
tram controller","Tram controllers assign and manage tram vehicles and drivers for the transport of passengers, including records of distances covered and of repairs made.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e9665bdf-2989-4dc5-9aa9-7b791e489779","key_23188","07c07512-2438-4c55-8369-0b0d27eda6fd","3117","3117.2","geotechnician","mine geotechnician
geo-technician
surface logging technician
logging geologist
surface logging specialist
surface logger
geological operator
geological expert
mine geological technician
geologist
geotechnician
formation evaluation engineer
logging engineer","Geotechnicians collect and process rock and soil samples for geomechanical testing. They also describe the quality of rock mass, including structure, discontinuities, colour and weathering. Mine geotechnicians may measure the size of underground openings. They report the collected information to geologists and engineers as required.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e96cec32-9960-4496-a790-a9d2254906fc","key_23189","86c5a850-362f-4c72-8fe6-2223397f0769","4212","4212.8","race track operator","tote board operator
tote technician
tote operator
advanced tote operator
tote manager
race track operator","Race track operators run the day-to-day functions of the tote operation at a horse race track, such as tote system data entry and verification, prepare the reports for the racetrack office, assist the forwarding of company equipment and spare parts. They maintain, operate and troubleshoot tote boards and auxiliary odds boards. They operate the communication tools used at the racetrack. They install, tear down and maintain equipment.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e97ce81a-cf24-4012-b39e-f87bedc5b450","key_23190","a380e306-ca45-404e-99b7-82b37ee698a2","2131","2131.2","animal feed nutritionist","feed nutritionist
animal feed nutritionist
animal feed expert
animal nutrition expert","Animal feed nutritionists analyse the nutritional value of animal feeds in order to provide dietary advice to agricultural, manufacturing, zoological and public sector staff. They undertake research on nutritionally balanced food stuffs and maintain awareness of technical and scientific developments on the subject.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e982a28b-9de2-460c-b85d-0f65ea0aa3ca","key_23191","841633f5-3a13-4ef5-9fde-36705ece69d7","5212","5212.1","street food vendor","street food supplier
stall holder
street food business operator
street food caterer
purveyor of street food
street market food vendor
street food trader
street food vendor
street food seller
food stall holder","Street food vendors sell food preparations, dishes and products on organised outdoor or indoor market places, or on the streets. They prepare the food in their stalls. Street food vendors use sales techniques to recommend their products to passers-by.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e997358a-f6ed-4b5d-bebe-2a33b01ea3d2","key_23192","0abe92d7-4728-40e1-811a-ca8382d3903b","1324","1324.3.2.10","import export manager in electrical household appliances","international trade compliance manager in electrical household appliances
international trade manager in electrical household appliances
import export manager in electrical household appliances
trainee export manager in electrical household appliances
graduate import export manager in electrical household appliances
graduate import manager in electrical household appliances
senior import manager in electrical household appliances
graduate export manager in electrical household appliances
senior import export manager in electrical household appliances
trainee import manager in electrical household appliances
senior export manager in electrical household appliances
assistant import manager in electrical household appliances
assistant export manager in electrical household appliances
customs compliance manager in electrical household appliances
assistant import export manager in electrical household appliances
trainee import export manager in electrical household appliances","Import export managers in electrical household appliances install and maintain procedures for cross-border business, coordinating internal and external parties.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e9a65aca-64f6-450d-a637-1ecf86ba2a53","key_23193","bcaa9b43-b6ed-4f9d-b0c2-d2ef9248a19b","7212","7212.3.1","electron beam welder","atomic welder
sheet-metal welder
electron beam welding machine operator
electric arc welder
electron beam welder
construction welder
ultrasonic metal welder
sheet metal welder
flash welder
arc welder apprentice
weld technician
experimental welder
arc welder
combination welder
welder-fabricator
butt welder
electric spot welder
welder fabricator
welder-fitter
fitter-welder
robotic welder","Electron beam welders set up and tend machines designed to join separate metal workpieces together through the use of a high-velocity electron beam. They monitor the machining processes providing an alteration in the kinetic energy of the electrons that allows for them to transform into heat for the metal to melt and join together in a process of precise welding.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
"http://data.europa.eu/esco/occupation/e9cf8b24-6b8b-47cc-9dd3-b601aa135960","key_23194","df4e5388-fbec-4b37-9962-c4606ee8bcaf","1114","1114.1","special-interest groups' official","trades union research officer
special-interest groups' staff member
lobbying body official
special-interest groups' worker
professional body official
special-interest group official
sport governing body official
special-interest groups' official
humanitarian organisation official
special-interest group worker
industry association official
trades union official
employers organisation official
special-interest group staff member
sports association official
campaign group official
trade association official","Special-interest groups' officials represent and act on behalf of special-interest groups such as trade unions, employer organisations, trade and industry associations, sports associations and humanitarian organisations. They develop policies and ensure their implementation. Special-interest groups' officials speak for their members in negotiations about topics such as working conditions and safety.","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false"
