"ID","ORIGINURI","UUIDHISTORY","OCCUPATIONGROUPCODE","CODE","DEFINITION","SCOPENOTE","REGULATEDPROFESSIONNOTE","OCCUPATIONTYPE","ISLOCALIZED","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"6877bbf6d5acfeeb0c582fed","http://data.europa.eu/esco/occupation/81f6a814-1f4e-47d4-9c75-47977c7267ee","8f19ea8b-b85d-4ad3-98f8-fccc6d8c4231
0955b56c-e287-46d5-83b9-b1e4eb60c39a
823c7968-b519-47e9-b0ad-b97f1a9fa71c
c826db1b-a2eb-4565-97b4-9018fbec95b6
e0e38592-715e-4528-992d-7456d2717ff0
2bbf9e38-7d55-4751-93d0-33b70a752cd0","8311","8311.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","train driver","passenger engine driver
engine driver
passenger train driver
locomotive engineer
train driver
driver of trains
train operator
metro driver
electric train driver
locomotive observer
steam train driver
mine and quarry engine driver
locomotive driver
rail car driver
fireperson
railway engine driver","Train drivers operate trains providing passenger or cargo transport services. They are responsible for driving the locomotive in safe manner, respecting all relevant safety, operational and communication regulations, and have full responsibility for the safety of passengers and cargo. The task involves cooperation and communication with the relevant staff under the infrastructure manager, as well as with staff on board the train."
"6877bbf6d5acfeeb0c582fee","http://data.europa.eu/esco/occupation/c92a4851-9418-4fb5-8201-c7e03cc2b6e2","ba57c15f-f1c6-459f-b5ee-47af09f698c4
65d18a5b-e18f-497e-ba57-e2ab522bf691
a17768c9-233a-44d8-b8ef-fdbff9af0cfa
d53777a9-1303-4a31-bdcd-f14be0cffc48
221aa62f-1a44-4428-9b96-3fab05f50af5
9a416887-d947-466f-a7cd-f0ded98f72d8","8312","8312.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","level crossing signalperson","level crossing attendant
level crossing signalwoman
level crossing signaller
level crossing signalperson
level crossing signalman
functional yard operator
railway signal operator
railway traffic assistant / operator
railway switching and signalling operator
railway shunter
railway yard assistant","Level crossing signalpersons operate equipment in the safeguarding of level crossings, according to safety regulations. They supervise the traffic situation arround the level crossing, and communicate with traffic controllers, drivers, and other signalpeople when necessary."
"6877bbf6d5acfeeb0c582fef","http://data.europa.eu/esco/occupation/12f9c0e8-26f4-4f1d-bf04-b16a34d12798","532482ca-57d2-4361-9bf0-6101c0bc75ef
6b8ffe0f-0527-491f-b0e8-90fa8a5d4207
d2284c15-428b-4455-acbc-beea512867db
d1128ed8-61f5-4244-b113-39e80f340bda
d952049c-3e8c-499b-a02a-73ea79305054
3fb5c141-d70b-4882-8392-3edf27ec1d23","8312","8312.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","rail switchperson","rail switchman
rail switchwomen
rail pointswoman
railway pointsman
rail switchwoman
railway switchwoman
railway switchman
rail switchmen
rail pointsman
railway pointswoman
rail switchperson","Rail switchpersons assist in the tasks of the traffic controller. They operate switches and signals according to rail traffic control instructions. They ensure compliance with regulations and safety rules."
"6877bbf6d5acfeeb0c582ff0","http://data.europa.eu/esco/occupation/5a16dff6-ca31-4a39-85dd-4b5aa0f45419","470323e3-0a04-40a4-96c0-5770e5930b9e
da03de77-62b2-40c3-a302-5f23d91189b5
a3188453-6c26-44d7-8108-142a21ff6df4
353b0949-f00f-472d-be7e-5e7804eb36c0
00ded1f7-d1bd-46d9-b4b0-02d492723929
a91193bc-5180-46bf-a7f6-c0245b6156ab","8312","8312.3","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","shunter","switcher
shunter attendant
rail shunter
shunting assistant
shunting supervisor
shunter assistant
foreman shunter
shunter driver
shunting forewoman
shunting foreman
operator shunter
foreman shunter/forewoman shunter
forewoman shunter
shunting attendant
foreman/forewoman shunter
shunter","Shunters move shunting units with or without wagons or groups of wagons in order to build trains. They manage the driving of locomotives and are involved in switching wagons, making or splitting up trains in shunting yards or sidings. They operate according to the technical features, such as controlling movement via a remote control device."
"6877bbf6d5acfeeb0c582ff1","http://data.europa.eu/esco/occupation/a2fa73d0-7e51-456f-95c6-90f126f52ab8","39fb5c33-fbe3-4626-a75b-23da15847b87
867f7850-fafd-403a-a8c1-965ba9a8056e
5154144e-8a9d-43b0-8027-b31d380218e3
236f5f81-2245-4e2f-802c-142950f31063
d9dff698-e9a3-4d72-8cc4-e950f2b11079
957f05ad-c2e4-4709-98b6-37b5cde35be3","8312","8312.4","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","train dispatcher","platform assistant
platform dispatch assistant
train dispatch controller
train dispatcher
engine dispatcher
railway dispatcher
train controller
railways yard foreman","Train dispatchers ensure the safe and efficient dispatch of the train services. The safety of customers is their main priority. When carrying out train dispatch duties, they check the traffic signals and communicate promptly with train drivers and conductors that it is safe for the train to pull away."
"6877bbf6d5acfeeb0c582ff2","http://data.europa.eu/esco/occupation/219e7fdd-5889-4517-9e86-620a12d535aa","b4c2ed11-4557-44c6-827a-06928541e470
986535bc-5295-4891-b5fb-753c6a54bb76
68f60a05-339a-417d-b261-64b6f8a9c576
88df7294-d9c9-484a-9dbd-401cf7489ae3
df09e4a6-2665-4bac-9fed-172188a816ed
4111b31c-1cc8-4869-9a99-2ab52e0eed0f","8312","8312.5","","Excludes:
- [rolling stock inspector](urn:esco:occupation:42e9d1c5-76f1-41ef-996e-38d5ac711a31)","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","train preparer","signalman
train preparer
track repairer
track grinder
rail signalling fitter
railway grinder
railway track maintainer
track foreman
brake coupler
rail setter
switch operator
railway switch operator
switch tender
track service person
railway brake technician
rail signal maintainer
railroad signal maintainer
railway bender
track worker
track signal repairer
track oiler
railway track technician","Train preparers are responsible for checking and testing of equipment and systems on rail vehicles before vehicles are moved. They ensure that a train is in a fit condition to enter service, that the train equipment is correctly deployed and the formation of the train matches the train’s designated pathway. Depending on the individual work organisation of the operator they also perform technical inspections carried out prior to the train entering service."
"6877bbf6d5acfeeb0c582ff3","http://data.europa.eu/esco/occupation/b5f6bb2c-0602-484d-a87f-9cac33f83010","9ec9c66d-746c-4bfc-bda5-8a46d8af4434
8e192afa-c80b-4bef-900e-8919799dcb5c
04bf2787-b90d-4f1b-9dd7-511dadc4f0df
214936b0-e38f-420e-b302-e65dc83478dc
3aa58c59-db79-43da-acc8-e863083c29b1
1c7f32ed-88e7-418d-89da-9c28e5488f9b","8321","8321.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","motorcycle delivery person","timed delivery motorcycle driver
sameday delivery motorcycle driver
express delivery motorcycle driver
motorcyle courier
motorcycle delivery person
telephone directory motorcycle deliverer
home delivery motorcycle driver
motorcycle driver of deliveries
motorcyclist
motorcycle dispatch driver
delivery driver (motorcycle)","Motorcycle delivery persons perform the transportation of all kinds of packets containing objects, loose pieces, prepared meals, medications and documents that require special treatment in terms of urgency, value or fragility. They transport and deliver their packets by motorcycle."
"6877bbf6d5acfeeb0c582ff4","http://data.europa.eu/esco/occupation/8d4ce4a2-3453-4aa3-befb-7a24595cd68f","a45e5330-4a75-406e-aaa6-1f1369219509
83e92128-819d-4d0a-954b-1f2651be69ab
ad1550d2-458a-40d0-889c-7ff0d9e8ccb0
ff5a685c-9025-451e-9351-606c97e48235
d45cdafc-8d60-491a-82c7-30cb2ab4a65e
45d7cae2-826f-40bc-a918-efd3f89dc182","8322","8322.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","armoured car driver","armored car driver
armoured truck driver
armoured car driver
driver-messenger
grocery deliverer
light utility vehicle (luv) driver
meals on wheels driver
van driver
delivery driver
fast food delivery driver
taxi truck driver","Armoured car drivers drive the armoured car to transfer valuable items, such as money, to different locations. They never leave the car. They work in cooperation with the armoured car guards who deliver the valuables to their final recipients. Armoured car drivers ensure vehicle security at all times by following company policies."
"6877bbf6d5acfeeb0c582ff5","http://data.europa.eu/esco/occupation/0c408028-c48f-4df8-ba5d-c3d3be15f5a2","3ce8362c-d0bc-44d4-9c4f-f439201d73fa
db087141-6c1e-4fce-863b-ee657faf0091
c5830a82-7810-4875-92e8-6f5cd8a0d1eb
70b83a02-b225-4e94-843c-aacf20139061
8f795b8e-0c5a-4bd5-888e-d464b9a92bee
5875bc17-36c5-4e75-babb-62ebba734bd3","8322","8322.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","car and van delivery driver","delivery driver
pizza delivery person
dry cleaning driver
delivery person
groceries delivery person
chinese food delivery person
mediterranean food delivery person
fast food delivery driver
delivery van driver
deliveryman
delivery car driver
telephone directory delivery driver
deliverywoman
food delivery person
car and van delivery driver
light utility vehicle (luv) driver
meals on wheels driver
driver-messenger
van driver
grocery deliverer
armoured car driver
taxi truck driver","Car and van delivery drivers transport goods and packages to specified locations by car or van. They load and unload goods according to schedule, ensure proper handling of packages, follow directions and plan the best route to each destination."
"6877bbf6d5acfeeb0c582ff6","http://data.europa.eu/esco/occupation/af513bd8-4340-4452-aa30-05a073ecc49a","c21e968a-5415-4238-879f-8c9656f092fe
fec1efc1-f685-4951-bfcd-282162e18da0
7efd71fa-2157-4a5f-9eea-2601632c609e
5cdc4600-580e-4f37-94ed-6e1c90910d98
41f1522e-c673-4414-8c17-e7011ca9104d
7064460f-5ddd-4a50-abea-deb652d2718a","8322","8322.3","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","hearse driver","hearse driver
chauffeur
driver
funeral car driver
funeral driver","Hearse drivers operate and maintain specialised vehicles to transport deceased persons from their homes, hospital or funeral home to their final resting place. They also assist the funeral attendants with their duties."
"6877bbf6d5acfeeb0c582ff7","http://data.europa.eu/esco/occupation/880a6cd1-2356-4994-8983-ac364763beaf","f5eae7f3-08f6-4ec6-b9fe-2882183270c0
85ed6f6a-504c-4c4a-9679-792bad1cf71d
28db5ae7-97de-489c-b20a-a8ab8a9aae3c
b804d9fc-ec97-4f23-9686-a2ee3e8addaa
8c88881a-e146-4aec-9196-31a458bc6780
c078547f-0b19-419e-b758-b57fd65a3b88","8322","8322.4","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","parking valet","parking valet
car parker","Parking valets provide assistance to clients by moving their vehicles to a specific parking location. They may also help with handling clients' luggage and provide information on parking rates. Parking valets maintain a friendly attitude towards their clients and follow company policies and procedures."
"6877bbf6d5acfeeb0c582ff8","http://data.europa.eu/esco/occupation/976f752c-5f10-42ca-84fb-89aa529af04f","e57e2a10-7500-41de-b7a3-131abc46e15d
ee871185-3397-4a20-9b14-0e1859c649d1
a849d1cb-6acd-4ec2-8479-6bc1c4d2050c
945f8dbf-acfe-4a71-aa8c-7741997d6efa
e920ae17-2488-40b2-8318-fea99c51ae6c
ed16bcc7-a087-42a0-8d1f-f39a557a8dc9","8322","8322.5","","Includes:
- people performing transport of non-emergency patients

Excludes:
- people performing patients treatment or medical treatment assistance","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","patient transport services driver","driver of patient transport vehicle
PTS driver
driver in patient transport services
patient transport driver
medical transport vehicle driver
ambulance care assistant
patient transport services driver
driver of medical transportation vehicle
medical transport service assistant
patient transportation services driver
limousine driver
hire car driver
shuttle driver
chauffeur","Patient transport services drivers transfer disabled, vulnerable and elderly patients to and from health care facilities such as hospitals or social care settings. They drive the ambulance and maintain all the related equipment but under non-emergency circumstances."
"6877bbf6d5acfeeb0c582ff9","http://data.europa.eu/esco/occupation/e75305db-9011-4ee0-ab62-8d41a98f807e","234e469b-666c-4c1d-a1ef-661f69c6450e
cc0ec369-0596-4302-beb5-b24521b6b1cd
57eb31b3-b0c3-4d7a-9368-3ad0b1429592
29f12ebd-56d3-450f-b8e2-4d0eebffaa4a
8b3bf78a-9650-4582-9fa9-00216f93f097
5d4b3ff8-1110-42d4-adaf-f0034bc62ebc","8322","8322.6","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","private chauffeur","personal valet
personal chauffeur
personal driver
private valet
private driver
private chauffeur
limousine driver
hire car driver
shuttle driver
chauffeur","Private chauffeurs transport their employers to a particular destination safely and on time. They use navigation devices to reach the destination in the shortest time possible, advise on weather and traffic conditions and comply with legal driving regulations."
"6877bbf6d5acfeeb0c582ffa","http://data.europa.eu/esco/occupation/6f7c1e84-8162-4c20-a575-b57ff624eef5","f26625d0-2c28-470a-ad0a-ad739ab86f9a
6bb8fc65-e1c3-41a9-acf1-7f4c67824e6b
44c4249b-eaba-4f46-8c2f-5b03eea08e01
7a65d90d-e79f-4369-9b96-9019313281f7
47e88099-8caf-465e-a3b8-8a0a3b9e2098
c6c218b7-b373-483f-aa9b-68f743df1273","8322","8322.7","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","taxi driver","driver of taxi
private hire driver
private driver
cab driver
chauffeur
taxi driver
minicab driver
taxi operator","Taxi drivers operate a licensed private passenger transportation vehicle, looking after customers, taking fares and managing vehicle servicing."
"6877bbf6d5acfeeb0c582ffb","http://data.europa.eu/esco/occupation/00cee175-1376-43fb-9f02-ba3d7a910a58","bfd3142e-a5aa-4c02-a80b-73ee2c684767
81e10880-d294-49fc-948d-9296feadf984
9dce50ce-6f07-4d57-be84-d033071234e0
dfbd74e2-ed47-4a26-abca-a9b8d04dc9e5
eaea6345-7aa6-456a-ab9e-37237cc778d3
8b33d537-1885-45d9-8603-36b4a8662095","8331","8331.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","bus driver","intercity bus driver
private bus operator
transit bus driver
bus driver
public service vehicle operator
passenger driver
international bus driver
public bus operator
touristic bus driver
coach driver
private coach driver
public bus driver
bus operator
driver of bus
bus driving operator
schoolbus driver
school bus driver
minibus driver","Bus drivers operate buses or coaches, take fares, and look after passengers."
"6877bbf6d5acfeeb0c582ffc","http://data.europa.eu/esco/occupation/3a15ec1b-9250-41a0-9344-feb2956481b7","8795248a-0732-496f-8dd0-c09ebf24c965
5ce27df0-29e8-41c4-b0fd-a6d9b232a78c
b6f46039-c6d1-4e1f-a9a1-0dafbebe65f4
7e07b03a-445b-420d-9111-33043934f28b
a710aa7a-06d1-4938-984c-8670cb392dbc
abfc77e7-0b0a-438b-bb32-5e9995004829","8331","8331.1.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","trolley bus driver","trolley bus driver
bus operator
transit bus driver
guided bus driver
trolley bus operator
trolleybus driver
trolleybus operator
driver of trolley buses","Trolley bus drivers operate trolley buses or guided buses, take fares, and look after passengers."
"6877bbf6d5acfeeb0c582ffd","http://data.europa.eu/esco/occupation/03e02554-15d1-4697-960c-8909e7d36f7e","7b8a1dac-2871-4bf3-8ebf-a34db345eae1
d6cebea5-5ca9-4fc1-9c85-33426eafe23e
b4a292f0-1445-4894-a932-a829218ccb18
e971e363-23b9-423f-befe-f8342798104c
3e31e315-959e-4094-b99a-594e2dc4c3c5
c2ce0094-bbb7-4e0e-afd7-109555d5ae3d","8331","8331.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","tram driver","tram driver
light rail vehicle driver
light rail train driver
driver of light rail trains
driver of trams
metro train driver","Tram drivers operate trams, take fares, and look after passengers."
"6877bbf6d5acfeeb0c582ffe","http://data.europa.eu/esco/occupation/1e9e18cb-80b6-4598-acdb-ae3b51047720","ca3da7f9-f585-4c38-8d6e-4df102a36ee1
2dc2beeb-2262-477c-88d8-10e7c8441042
4a9fb897-7681-42d1-b119-9cdb02f9d3c8
0af564f1-487b-47d8-82b0-53d098684005
3f0e03e0-400a-4132-a57f-ea873a1eedfd
d78beea9-7e0e-4262-a437-3ce31407269f","8332","8332.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","aircraft fuel system operator","aeroplane refueller
aircraft fuel system operator
aircraft refueller
refuelling operator
refueller
fuel operator
aircraft fuel system worker
aircraft refuelling operator
operator of aircraft fuel systems","Aircraft fuel system operators maintain fuel distribution systems and ensure the refuelling of planes."
"6877bbf6d5acfeeb0c582fff","http://data.europa.eu/esco/occupation/45037d43-a8f5-4f46-b332-b2935bc305f4","17c935ee-bf07-448a-acf9-b70acbc175de
33905884-4aaa-45c5-9055-b759147f4207
7802cf73-ebe4-46e6-8c6e-3819b567d79a
cbcde189-4a8b-401a-b6cf-ac07b7e8a6cb
db657c8c-918c-4c73-9a3c-3f9a6a4d43fe
2280da06-73a1-4c5f-ae34-32f597ac83e5","8332","8332.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","cargo vehicle driver","courier delivery driver
teamster
delivery driver
heavy goods vehicle driver
trucker
van driver
HGV driver
truckie
cargo vehicle driver
driver of cargo vehicles
lorry driver
truck driver
courier
freight driver
package delivery driver
cement mixer driver
tilt tray driver
freight operator
livestock hauler
truck driver (general)
compactor driver (rubbish collection)
dumper truck driver
logging truck driver
road train driver","Cargo vehicle drivers operate vehicles such as trucks and vans. They may also take care of the loading and unloading of cargo."
"6877bbf6d5acfeeb0c583000","http://data.europa.eu/esco/occupation/57a09d3f-e3d6-49ad-8c88-d879fc4d0870","1b8039ee-df20-445c-8303-2c095ae9f796
b8e072d8-38c3-4a6b-ac2d-b0329ad1ea5a
b5951a73-8788-4b6d-ab40-a102153c4ecc
95b10d59-ae00-4b0c-8109-6bb705abb25c
7702321b-ed26-48cc-a5cc-adcdeeeeab64
3942980d-1d44-4b79-8fac-26f6761ff639","8332","8332.3","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","concrete pump operator","mobile pump operator
volumetric mixer driver
concrete mixer driver
concrete pump operator
concrete pump operative
LGV mixer driver
HGV mixer driver
concrete pump truck operator
concrete mixer truck driver
concrete pump driver-operator
cement mixer driver","Concrete pump operators drive and operate trucks to haul concrete from the plant to project sites, and operate pumps to disperse concrete at the site. They also clean and maintain the truck and its mechanical parts."
"6877bbf6d5acfeeb0c583001","http://data.europa.eu/esco/occupation/c5d779f4-345b-4918-872b-a1cbaeb1d9be","38b9b173-c769-4d19-8ecd-c8e37b53e2b3
a1419b2f-948d-4f6c-a027-d249555416fd
8581fe6c-ae91-46f3-ba40-6ea79d05d350
8a5ad060-4745-45c7-9af1-f9068df4caad
c7faed51-845a-48b3-82fb-4db420172ee1
3b4625b1-524f-4ea3-bf4d-dcce9087091e","8332","8332.4","","Excludes:
- people working in an intermediate bulk container","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","dangerous goods driver","dangerous goods transport specialist
dangerous goods driving specialist
dangerous goods driver
explosives truck driver
ADR driver
hazardous materials driver
dangerous goods trucker
dangerous goods deliverer
driver of dangerous goods","Dangerous goods drivers transport fuel and bulk liquid, hazardous products and chemicals by road."
"6877bbf6d5acfeeb0c583002","http://data.europa.eu/esco/occupation/1bb2aa65-1524-4961-8dba-ad25f34f195f","87f196da-4327-45de-a9a3-fa614e58a3e4
d5434363-0e9f-4291-a2a6-8925886e29a1
f9ebbd97-9f65-4c9a-9ebe-d91c85837ef9
467618a6-acad-40a2-afda-6ab8028a1189
4dde7f8f-7148-4b27-94bf-3bb7427da586
2006c1ab-cc3f-4379-abad-0f0ab00537aa","8332","8332.5","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","fire service vehicle operator","fire and rescue service truck operator
crew manager
emergency fire service vehicle operator
fire appliance operator
fire service vehicle operator
fire engine driver
fire engine operator
fire and rescue service vehicle operator
fire appliance driver
tanker driver
milk tanker driver
petrol tanker driver
water tanker driver","Fire service vehicle operators drive and operate emergency fire service vehicles such as firetrucks. They specialise in emergency driving and assist firefighting operations. They ensure that all material is well stored on the vehicle, transported and ready for usage."
"6877bbf6d5acfeeb0c583003","http://data.europa.eu/esco/occupation/952aa13c-731f-4add-98d1-66b59f70e607","b1c7af15-3186-4e62-8c77-604b78469a9c
97454505-43ab-481c-823d-fc89ee267422
c782e417-15fa-4ece-a77d-303256d34fe1
9566aece-63c2-4b40-be58-3f58a0c4860f
b54bfe1f-cc4f-475a-84d2-ff09aa293916
06a1ca16-0031-47b1-a9ee-1f6b7c9b339d","8332","8332.6","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","live animal transporter","animal conveyance
animal transporter
animal transport service
animal carriage
animal travel provider
live animal transporter
animal travel service
cement mixer driver
tilt tray driver
freight operator
livestock hauler
truck driver (general)
lorry driver
compactor driver (rubbish collection)
dumper truck driver
logging truck driver
road train driver","Live animal transporters provide transport and transfer for live animals, including the monitoring of the health and welfare of animals, the planning of, and preparation for journeys, and loading and unloading of animals, according to national and international legislation."
"6877bbf6d5acfeeb0c583004","http://data.europa.eu/esco/occupation/a504e79e-f146-4773-a1cf-2b15b9d614db","29efade0-37f3-4d29-8616-4d6233013b08
4adce62c-a5a8-46a4-ad0b-c5fdd509b767
6ab4201f-49d0-47f6-b6e3-c6d78ee4679d
f4e2369a-0d13-41af-822e-88d13e158dfa
45646cd3-0c0a-4e57-9d6e-8421fb7a143d
dc96613f-2b70-4044-80f7-6cfc54ef5cfc","8332","8332.7","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","moving truck driver","moving van driver
moving truck operator
removal truck driver
removal lorry driver
removal van driver
removal van operator
moving lorry driver
moving truck driver
office equipment removalist
furniture removalist
piano removalist","Moving truck drivers operate lorries or trucks intended for relocating and transporting goods, belongings, machinery, and others. They assist in placing goods in the truck for efficient use of space and security compliance."
"6877bbf6d5acfeeb0c583005","http://data.europa.eu/esco/occupation/2480f8b0-4c02-4c66-84ad-2677c1548e03","fee245e2-c726-40b8-b505-303b8bb710bc
cd7dcc18-0a97-4230-b7bd-e6cf38fad81c
796d0d2a-88ae-4c8d-816e-4c48a7429ebb
8e705fec-4d2e-48de-acbe-9baf6347a2e5
a1a92eae-4b20-4d95-9fb1-cd9e73e43f5d
246fd67c-ee35-4c5e-be43-b779c61b5543","8332","8332.8","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","refuse vehicle driver","refuse vehicle driver
cement mixer driver
tilt tray driver
freight operator
livestock hauler
truck driver (general)
lorry driver
compactor driver (rubbish collection)
dumper truck driver
logging truck driver
road train driver","Refuse vehicle drivers drive the large vehicles used for refuse collection. They drive the vehicles from the homes and facilities where the refuse is collected by the refuse collectors on the lorry and transport the waste to the waste treatment and disposal facilities."
"6877bbf6d5acfeeb0c583006","http://data.europa.eu/esco/occupation/699057b7-7aeb-4b5c-bb90-01d935ff32c1","b976ebc5-ba08-4f6d-87a1-aba98f16bcdd
a1412762-c918-4ffd-a00e-3b65cd750492
ac2885db-e453-4bbb-b949-abc4b38301a6
a5d96253-3696-4582-9a11-d863ade3d69e
868b945d-9238-446d-8613-5994a103e223
f55f5093-847a-4907-b05e-467a44c7cb6a","8341","8341.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","forestry equipment operator","logger
chainsaw operator
woodland equipment operator
mobile sawmill operator
woodcutter
woodman
logging equipment operator
lumberjack
forestry equipment operator
skidder operator
logging plant operator
cable yarder operator
forestry loader operator
feller buncher operator
forwarder operator
forestry processor operator
tree feller operator
timber carrier driver","Forestry equipment operators carry out operations with specialised equipment in the forest to maintain, harvest, extract and forward wood for the manufacturing of consumer goods and industrial products."
"6877bbf6d5acfeeb0c583007","http://data.europa.eu/esco/occupation/1b8c75a9-407b-4554-a7d6-df391672c6b1","f992cfd6-fd95-4b1b-badf-d5c93f832307
8fbca58c-130e-474c-b3de-3ad28a90eac1
79fb1677-ddab-48c1-98d2-60062d39f823
b4740e8f-68eb-4d22-8c41-012b11712499
9ed1a306-9997-4fcf-9417-e33c13a5d386
48edd0ff-c2a5-4b1d-b99e-81a6c70de59c","8341","8341.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","land-based machinery operator","agricultural machinery operator
land-based machinery operator
farm equipment operator
forest tractor driver
forestry tractor driver
combined driver
agricultural equipment operator
landbased machinery operator
tractor driver
land-based machinery operators","Land-based machinery operators operate specialised equipment and machinery for agricultural production and maintenance of landscape."
"6877bbf6d5acfeeb0c583008","http://data.europa.eu/esco/occupation/1765f9b2-8483-490d-8df6-6e39db30ad82","9ce5ea1d-9184-4f2f-9a38-7becb4d16740
5f0fc269-597e-4e2f-808e-46b0d8887f1c
47b7e333-f222-43c5-bae4-2e4e53d17c3c
c4091664-287e-4c5b-8a5a-0079f9fcfd19
ed281be6-a8a8-4417-a1a6-79fea2758c53
cae9ba6e-16a2-4993-a842-e8bed134d3f5","8341","8341.3","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","land-based machinery supervisor","agricultural machinery supervisor
agricultural equipment supervisor
combined driver supervisor
farm machinery supervisor
tractor driver supervisor
landbased machinery supervisor
farm equipment supervisor
land-based machinery supervisor","Land-based machinery supervisors plan and organise land-based machinery services for agricultural production and landscaping in close cooperation with their clients."
"6877bbf6d5acfeeb0c583009","http://data.europa.eu/esco/occupation/cae71f3f-ad4d-480e-b501-bff22827e60c","99532f75-11e9-40b9-b698-fadff0ed5023
721ea628-5a92-4108-99bf-76060477df93
256beeb4-1b14-4add-8209-b1d298db417f
c7081b90-eb1c-4e5c-865f-e4be8e865568
324a0b17-8d5b-447d-931f-645bb7af7cbb
119ef2fe-1bd7-4a55-beda-6627ec9d797c","8342","8342.1","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","bulldozer operator","bulldozer operator
bulldozer driver
bull dozer driver
dozer driver
dozer operative
bulldozer operative
earthmover driver
bull dozer operator
dozer/crawler driver
construction plant operator
earthmover operator
road scraper driver operator
scraper operator (earthmoving)","Bulldozer operators operate a heavy vehicle to move earth, rubble or other material over the ground."
"6877bbf6d5acfeeb0c58300a","http://data.europa.eu/esco/occupation/b5b8c259-7557-4f5f-9f56-155b038946c1","b8928ed7-ad2f-41bc-a785-a13d4ac9ace0
285ea418-9456-47e0-a470-d9fee5d4448e
9ccb3ae3-e788-42a2-a23d-445aa20e7d39
21f7eb64-8558-4872-bbe2-abf67340335c
3b948a94-ba55-4ab1-8857-250fcfa44b15
3128d840-a460-4e07-8f49-a093223e574b","8342","8342.10","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","false","surface mine plant operator","quarry earth moving equipment operative
aggregate driver
surface miner equipment operator
surface mining heavy equipment driver
surface miner (heavy equipment)
surface mine plant operator
quarry plant operator
tipper driver","Surface mine plant operators control heavy-duty equipment such as excavators and dump trucks, often involving a high level of spatial awareness, to excavate, load and transport ore, raw mineral including sand, stone and clay and overburden at quarries and surface mines."
"6877bbf6d5acfeeb0c58300b","http://data.europa.eu/esco/occupation/47c27a07-4657-42b7-adee-d805902c1ff8","e29facfb-2f53-49eb-8239-f6ab17104c6b
7ed4ffb7-0570-442d-945e-0530c1abd3d2
8040590b-ec18-437c-9ecf-48370ba82606
25e9c5ed-3d48-47cb-a9d2-d6438481fb33
9f7e37e0-4525-4d14-bc5f-0983bea44a24
3ce2aa65-f90c-4373-97d5-41145fec7155","8342","8342.2","","","http://data.europa.eu/esco/regulated-professions/unregulated","escooccupation","true","dredge operator","dredde operator
dredge operator
port dredge operator
port dredger operator
dredger operator
dredge operatr
dredger","Dredge operators work with industrial equipment to remove underwater material in order to make the area accessible to ships, to establish ports, to lay cables or for other purposes, and move the material to the desired location."
