"ID","ORIGINURI","UUIDHISTORY","CODE","CREATEDAT","UPDATEDAT","SCOPENOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b3ebd2bf665349a5bf","http://data.europa.eu/esco/skill/bf4822d3-1f66-499d-afc9-151a9ba33e58","9eb362e4-ec9c-4be8-b482-c3a7f2f21140
029bc5da-999a-48f9-9afe-f0f4272ff0de
f97e6909-09ce-4632-a1af-6ac47cf8578c
1a6ed8e3-cd85-4fc9-8259-f6b212c8b1e9","S6.3.1","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","Ejemplos:
- Mezclar pintura
- Mezclar lechadas de construcción
- Mezclar ingredientes alimenticios","preparar mezclas o soluciones","preparar mezclas o soluciones","Mezclar y combinar varios tipos de materiales sólidos o líquidos, a mano o utilizando herramientas y equipos manuales."
"687671b3ebd2bf665349a5c0","http://data.europa.eu/esco/skill/bffa732b-12ab-4214-a4b3-498598820b1c","c32f1a0c-5993-4fcd-b8c1-8a0ebf541c6f
6e6e8f02-3930-49f4-bb81-ed87708a315c
2ce5dc80-e639-4796-815f-aab92f78370f
800ba811-e791-484d-bb84-6fbf8be926f4","S4.8.2","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","Ejemplos:
- Asignar tareas a los empleados
- Asignar trabajos de clase a los estudiantes
- Delegar tareas","asignar trabajo a otros","asignar trabajo a otros","Asignar tareas específicas a trabajadores o estudiantes."
"687671b3ebd2bf665349a5c1","http://data.europa.eu/esco/skill/c098d6c1-dfee-4b02-8ce5-c6d80c98e18b","2d62580f-ba89-4ccb-9ac2-e29edf13718c
fd2d9f97-2b38-4fd7-a984-01cd77b9a3ff
a87ad691-113c-4ec8-96fd-a57afc2899f6
a2e96ebc-912d-4366-84f1-627734ad74ad","S6.3.0","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","","transformar y mezclar materiales","transformar y mezclar materiales","Transformar materiales de una forma a otra mediante mezcla, combinación, calentamiento o reacción química, a mano o utilizando herramientas y equipos manuales."
"687671b3ebd2bf665349a5c2","http://data.europa.eu/esco/skill/c1a13ee0-b00d-4cfa-a22c-20d284e398b0","817a128b-87fc-490a-b028-b7d24debb89b
9c157f20-6e21-47de-83ac-6fc918974369
44c65dd0-be62-4480-ab29-819970a51734
7dd83b2c-731a-44dc-bb7e-91fd9e1a48ab","S4.0","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","","habilidades de gestión","habilidades de gestión","Gestionar personas, actividades, recursos y organización; desarrollar objetivos y estrategias, organizar actividades de trabajo, asignar y controlar recursos y liderar, motivar, reclutar y supervisar personas y equipos."
"687671b3ebd2bf665349a5c3","http://data.europa.eu/esco/skill/c1bd0ed6-053c-4703-981e-eaec5e57de18","507cb2cf-8133-41c9-b5fb-adb5dd80148a
91a95d27-ee3d-4704-9d9b-785848773a23
98779ce2-1f69-48b6-a33f-ceb8d256e2cd
a07255a6-bb85-4a39-8560-07ab7d6e595e","S2.2.4","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","Ejemplos:
- Mantener registros de tratamiento

Excluye:
- Escribir informes o documentos que requieran la redacción de texto original","mantener o preparar documentación médica","mantener o preparar documentación médica","Mantener registros de salud y médicos, y preparar informes estandarizados sobre el estado de salud, las afecciones médicas o los resultados de las pruebas médicas."
"687671b3ebd2bf665349a5c4","http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512","c85ae42d-a722-43a6-9fad-c328296d6dbb
2b4eedea-2bb7-4298-a819-9dc2317456aa
fb92498e-34eb-46d0-8b2c-324b9ba043e9
c4dfff73-8c53-4de3-88fc-8627b33d4b57","S4.8.3","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","Ejemplos:
- Supervisar la calidad del trabajo
- Realizar la gestión del aula
- Evaluar el trabajo de los empleados
- Realizar autoevaluación

Excluye:
- Supervisar niños","monitorizar y evaluar el rendimiento de las personas","monitorizar y evaluar el rendimiento de las personas","Monitorizar el comportamiento o el rendimiento de los trabajadores, estudiantes o uno mismo para asegurar que el trabajo se completa satisfactoriamente y para evaluar el rendimiento, las capacidades y las necesidades de formación."
"687671b3ebd2bf665349a5c5","http://data.europa.eu/esco/skill/c20ac175-3aab-4aaa-9b9e-784c2dfb59cd","11dffbb4-b4ea-49df-84be-9a393dbfab7d
95ab4543-f3ff-4ca8-a226-3496cc65a5a8
46897ad4-072c-4ed2-a424-440d0eb43b8d
b0ffb294-7f20-40a2-b8f2-92704edf866c","S4.4.2","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","Ejemplos:
- Emitir facturas de ventas
- Operar una caja registradora
- Emitir una orden de compra","ejecutar transacciones financieras","ejecutar transacciones financieras","Ejecutar transacciones financieras o comerciales, como emitir facturas de ventas o emitir órdenes de compra."
"687671b3ebd2bf665349a5c6","http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c","5a621955-39a6-46a1-a7c8-2f03d7e04548
701bd67e-99f1-4cef-a77a-201a2f4fc973
6c1ec5d0-8ab4-4d5d-94fc-f7963ecb848a
feb2412d-42fd-42d3-b501-519591376341","S4.1.3","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","Ejemplos:
- Definir estándares organizacionales
- Establecer un proceso de soporte al cliente de TIC

Excluye:
- Definir áreas de ventas geográficas
- Desarrollar un caso de negocio
- Desarrollar una política ambiental","desarrollar políticas y procedimientos operativos","desarrollar políticas y procedimientos operativos","Desarrollar métodos, políticas, procedimientos o estándares organizacionales y operativos a nivel de empresa para asegurar la optimización de sus procesos operativos."
"687671b3ebd2bf665349a5c7","http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2","b8fd5680-e8c1-42e1-9fd4-4c5405b13257
6fb0c066-baa6-4e0a-8cc9-452c45536d60
00d2f1c7-96b8-42b4-bf4b-1164b40dd22f
457af1cd-fa52-4c8b-9279-cb6d5ccb6b65","S1.11.5","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","Ejemplos:
- Diseñar infraestructura para minas a cielo abierto
- Diseñar tejidos
- Crear nuevos esmaltes

Excluye:
- Diseñar sistemas o equipos eléctricos o electrónicos","diseñar materiales, sistemas o productos industriales","diseñar materiales, sistemas o productos industriales","Crear o ejecutar un plan o especificación para el diseño de materiales, productos o sistemas de producción industriales, basados en conceptos de diseño estético y/o funcional."
"687671b3ebd2bf665349a5c8","http://data.europa.eu/esco/skill/c4376e35-add7-43a0-8b2e-f5741f0df8fe","7e3c1c95-55da-41c3-99c3-d751219c9f2b
4c7c687b-b50f-4202-bfc0-2842321142f0
46f9b422-6199-4fe8-ba17-787749850e9d
e8cc5d26-7254-4e59-ac8a-869d55ea6dfd","S2.1.4","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","Ejemplos:
- Examinar escenas del crimen
- Realizar investigaciones sobre drogas

Excluye:
- Realizar investigaciones psicológicas","llevar a cabo investigaciones forenses y policiales","llevar a cabo investigaciones forenses y policiales","Realizar investigaciones policiales o forenses para aumentar el conocimiento relacionado con la delincuencia."
"687671b3ebd2bf665349a5c9","http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22","d5c20bdb-2b6c-462a-b7f4-d2b938a14d7e
61348253-a3e6-47d6-977d-5a82d411a116
494419c4-fc80-46f4-8643-54f664cfd5f4
e18a95cc-bd2e-4e7c-8a31-52298644956d","K","2025-07-15T15:20:19.616Z","2025-07-15T15:20:19.616Z","","conocimiento","conocimiento",""
"687671b3ebd2bf665349a5ca","http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a","63ed9317-2c95-4612-a0c1-801973723498
b8dfa476-5e7b-4aeb-a6a9-c71729294900
b5ba7d31-970e-44af-92a6-d47d0d026a49
665c1d09-e15c-4d3a-9751-7d121eb1e5e4","S5.6.4","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","Excluye:
- Programación informática
- Resolución de problemas informáticos

Ejemplos:
- Editar fotografías
- Usar software de reproducción de audio
- Sincronizar sonido con imágenes","usar herramientas digitales para procesar sonido e imágenes","usar herramientas digitales para procesar sonido e imágenes","Utilizar software y hardware de TIC para procesar sonido e imágenes."
"687671b3ebd2bf665349a5cb","http://data.europa.eu/esco/skill/c54a0a94-9d45-4697-b7cb-f7eaef839031","5fe3abba-6c30-4ac4-84a7-60925a09e65c
3d88509c-b3c6-47f8-9171-4caed3b93bce
c894d351-dc5b-4316-a828-d1aab2470c2d
f66d72b5-f830-4045-941a-4c08808ac7b1","S8.2.1","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","Los vehículos pesados son aquellos con un peso total superior a 3.500 kg. (vehículo + carga)

Ejemplos:
- Conducir una ambulancia en condiciones de emergencia
- Manejar un autobús
- Operar un camión volquete
- Conducir un funicular","conducir vehículos pesados","conducir vehículos pesados","Conducir vehículos pesados, como camiones y autobuses pesados, para el transporte de mercancías o personas por carretera."
"687671b3ebd2bf665349a5cc","http://data.europa.eu/esco/skill/c57c0294-9940-4626-8954-08055bc242ba","818d4908-fee7-4072-beed-a021d5d73a5c
2ba68c8a-abfd-4d1a-96eb-00e7e7417f53
314e69ae-fb82-4a22-8350-422f64ea87d1
16030751-f7f8-485b-b48e-95ce056713d8","S4.8.0","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","Excluye:
- Definir los roles de los miembros del equipo
- Supervisar niños","supervisar personas","supervisar personas","Asignar responsabilidades a otros y dirigir y controlar su rendimiento."
"687671b3ebd2bf665349a5cd","http://data.europa.eu/esco/skill/c5b71c57-6f78-4c54-b332-ec75848f1095","7e31087d-05f6-46a7-9ee2-7ad900c6a91a
2548f338-a5ec-4a74-b984-cbf7b3d91f16
114f2cc1-caf5-4f53-8aa7-d6006ae69b31
cadc98e8-08f0-4a4e-85d8-d6002f8d3ffd","S2.1","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","","realizar estudios, investigaciones y exámenes","realizar estudios, investigaciones y exámenes","Realizar estudios, investigaciones y exámenes para aumentar el conocimiento y la comprensión, diagnosticar problemas o identificar necesidades y requisitos."
"687671b3ebd2bf665349a5ce","http://data.europa.eu/esco/skill/c5ff50d7-97d3-401e-90ac-e5ae756a52de","d68d98ae-eda4-45e7-a706-93320f016924
6dc0943b-61ff-4e28-95e7-05ed143aa01b
e02105a6-7b5d-4cf4-9791-bb937b2272d8
a81069bd-70be-4488-90a5-c58159f395a0","S2.8.6","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","Excluye:
- Probar y analizar sustancias

Ejemplos:
- Monitorizar el estado de salud del paciente
- Monitorizar el embarazo
- Monitorizar el estado de salud de los peces","monitorizar el estado de salud de humanos y animales","monitorizar el estado de salud de humanos y animales","Monitorizar el estado de salud de humanos o animales a lo largo de su ciclo de vida o en ocasiones específicas, como el embarazo o la cirugía."
"687671b3ebd2bf665349a5cf","http://data.europa.eu/esco/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9","ee5ae56b-f67d-412f-9ed0-78c0467916f5
eaf8e985-fca9-4ad9-a8c5-34c72b39b0e4
d34171f0-eec9-45ed-9de1-cfbf926bcee0
299a86cb-974a-47c7-ab16-30e9d5869e58","S3","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","","asistir y cuidar","asistir y cuidar
prestar servicios","Prestar asistencia, cuidado, atención, servicio y apoyo a las personas, y asegurar el cumplimiento de las normas, estándares, directrices o leyes."
"687671b3ebd2bf665349a5d0","http://data.europa.eu/esco/skill/c75655c3-ed29-441e-b403-4dd65bc891a5","c677ed89-405e-43e4-85e6-234eae4e69be
49ba3bff-0e51-4b4a-834f-bbeb2d83ffde
5c69f0cb-9112-4587-8902-ea489fffe3cb
ecfda3fa-0d31-4a00-9ddd-c3ba1418ecd2","S1.5.4","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","Ejemplos:
- Asesorar sobre ejercicios de rehabilitación
- Asesorar sobre las características de los dispositivos médicos
- Ofrecer asesoramiento sobre problemas relacionados con la dieta
- Explicar la base molecular de una enfermedad a los pacientes

Excluye:
- Proporcionar asesoramiento sobre la salud animal","proporcionar asesoramiento médico","proporcionar asesoramiento médico","Explicar información médica y sanitaria a pacientes o familiares y/o asesorarles sobre cuestiones médicas, sanitarias o de bienestar."
"687671b3ebd2bf665349a5d1","http://data.europa.eu/esco/skill/c7f96545-46c4-451a-b284-014f4baed5ed","6ab8c17e-bbbe-4c7b-837d-544705637317
7443264b-5dfe-426e-a192-1be1006c3406
6bc99a01-6804-4bc7-af8e-43a8e27ac325
77f4fc50-decd-4ad1-97db-fbcb23fad329","S4.9.0","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","Ejemplos:
- Decidir sobre solicitudes de préstamos
- Tomar decisiones legales
- Decidir sobre los productos que se van a almacenar","tomar decisiones","tomar decisiones","Elegir entre varias posibilidades alternativas."
"687671b3ebd2bf665349a5d2","http://data.europa.eu/esco/skill/c85f95ae-34fb-487b-b3d5-10803eee619d","2bda2ede-ad45-493d-b07a-a2635830185f
41a9994b-ceba-4b9b-9e1e-87363b0add63
ab39a098-9650-4876-855a-c602a4c19f02
2535190f-3781-4056-8c32-c06e3c039e99","S1.12","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","","crear materiales artísticos, visuales o instructivos","crear materiales artísticos, visuales o instructivos
crear materiales artísticos y visuales","Crear y desarrollar representaciones y exhibiciones visuales, materiales instructivos o promocionales, o diseños o representaciones artísticas."
"687671b3ebd2bf665349a5d3","http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce","df19ea16-5039-49fd-8d63-b08195f536f1
c3135064-865d-4d6f-b2f1-412d0e9f469c
b85f39c5-bde3-4b77-a02d-e44bb34c219e
a13a1593-d7fc-420e-8535-91db9306d712","S8.6.6","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","Excluye:
- Instalar y configurar equipos de precisión

Ejemplos:
- Leer el contador de electricidad
- Operar instrumentos de topografía
- Usar un lensómetro","usar equipos de medición de precisión","usar equipos de medición de precisión","Usar, leer y monitorizar instrumentos y equipos para la medición precisa."
"687671b3ebd2bf665349a5d4","http://data.europa.eu/esco/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9","643f9ef5-e225-4b9d-b63b-f5d11179b4fc
02fca1f0-9147-4bb9-b167-3c2a6bee3f0e
6f466d46-c021-41ed-97f8-a15f72a30a86
fc66d048-dbd5-4615-aa09-b131a27fcfcd","S6.0.0","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","Excluye:
- Habilidades específicas que impliquen la interacción con personas","manipular y mover","manipular y mover
manipular mercancías o animales","Clasificar, ordenar, mover, transformar, fabricar y limpiar mercancías y materiales a mano o utilizando herramientas y equipos manuales. Cuidar plantas, cultivos y animales."
"687671b3ebd2bf665349a5d5","http://data.europa.eu/esco/skill/cab71b2a-4b65-4e98-a7a9-0b20c39fc248","5a8bf7db-8aa3-4b1a-87ea-e235a4073d37
83134cad-2dfa-47c4-a348-93195f785cbd
db9605a7-430e-4512-8055-1fb295e57222
c10a1879-b266-4635-8bd5-dbaeda133501","S8.0","2025-07-15T15:20:19.617Z","2025-07-15T15:20:19.617Z","Excluye:
- Interactuar con ordenadores","trabajar con maquinaria y equipos especializados","trabajar con maquinaria y equipos especializados
maquinaria, equipo, vehículos","Controlar, operar y monitorizar vehículos, maquinaria estacionaria y móvil e instrumentos y equipos de precisión."
"687671b3ebd2bf665349a58b","http://data.europa.eu/esco/skill/9b8bb484-dcba-49af-8ae0-cfe8b6e9ed45","ff139723-3062-4ef3-9724-1d97e938f9c4
9dc98d98-c056-463d-a642-e0bf273a9732
781e5c19-9496-44bd-9833-e9ddc02d46fa
98dd66f4-3a7a-4741-b34b-0cfca65bd230","S8","2025-07-15T15:20:19.574Z","2025-07-15T15:20:19.574Z","Excluye:
- Interactuar con ordenadores","trabajar con maquinaria y equipo especializado","trabajar con maquinaria y equipo especializado
maquinaria, equipo, vehículos","Controlar, operar y monitorizar vehículos, maquinaria fija y móvil e instrumentación y equipo de precisión."
"687671b3ebd2bf665349a58c","http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed","dec725f0-73c2-4fab-a9f2-984631bd2b9d
ee1cd48d-81d3-4459-8551-fe4a83d54008
dfe54459-5b22-4527-8a66-a028d09ba34e
64cdd9f6-c344-46d4-92d9-0eb183f29ea9","S2.4.2","2025-07-15T15:20:19.574Z","2025-07-15T15:20:19.574Z","Ejemplos:
- Dar formato a documentos
- Transcribir datos
- Introducir datos en ordenadores

Excluye:
- Habilidades en el uso de herramientas TIC específicas para procesar datos
- Realizar cálculos matemáticos","introducir y transformar información","introducir y transformar información","Introducir y transformar información en sistemas electrónicos u otros sistemas de información."
"687671b3ebd2bf665349a58d","http://data.europa.eu/esco/skill/9c17f73f-345c-4c55-8b59-47b445941b7b","85b4e17a-e4f1-49a7-ae3c-b5c7c31b3a1b
25214583-d2d5-4b91-8328-a89a092e0b82
3e6058ac-524e-422f-9ba9-a817cdca9007
ad3e7110-ec54-4eac-a64f-b83c9c94cb22","S1.1.2","2025-07-15T15:20:19.574Z","2025-07-15T15:20:19.574Z","Excluye:
- Tomar decisiones

Ejemplos:
- Mediar en negociaciones
- Gestionar disputas financieras","mediar y resolver disputas","mediar y resolver disputas","Trabajar con dos o más personas o grupos separados involucrados en un desacuerdo o disputa para lograr un acuerdo, acuerdo o compromiso."
"687671b3ebd2bf665349a58e","http://data.europa.eu/esco/skill/9d0d6866-cd91-490b-9e3a-d0914ad95a2e","ec7da495-d9a6-44af-9000-1c61882eae4f
c93defc0-980c-4dfc-b976-eb5b6597bd1a
263b009d-4cce-40b7-baf1-4400eb569f83
5920cb6b-c088-4a2e-b841-69c5574d99f6","S6.9.0","2025-07-15T15:20:19.574Z","2025-07-15T15:20:19.574Z","","manejar animales","manejar animales","Manejar, mover, alimentar y cuidar animales vivos."
"687671b3ebd2bf665349a58f","http://data.europa.eu/esco/skill/9f6f5c32-2770-4257-bd66-adc29442ff20","92b18999-b367-4e84-a302-f3bdd1c6379e
a74af28f-f945-42da-a63b-7a91fbd008c9
b9c593e6-5dae-4e4f-a94f-94e4e1420819
ba41c89e-4b0a-41f0-940b-f00f119783af","S7.2","2025-07-15T15:20:19.574Z","2025-07-15T15:20:19.574Z","Excluye:
- Instalar equipos y cableado eléctrico, electrónico y de telecomunicaciones","instalar infraestructura interior o exterior","instalar infraestructura interior o exterior","Instalar, reparar y probar sistemas y sus componentes en edificios y otras estructuras como trenes y aviones."
"687671b3ebd2bf665349a590","http://data.europa.eu/esco/skill/a0ad9ea8-9620-4aba-a836-cbdd16e12880","f0425c08-34f9-44df-9e76-3c727be2e491
4f25d01e-8289-4ab5-8651-f53d22bef278
cd48959f-8715-4037-b478-92a7e7ff8e0c
14ba06d8-8191-49f0-8f99-2dae5ad252c2","S8.5.3","2025-07-15T15:20:19.574Z","2025-07-15T15:20:19.574Z","Ejemplos:
- Aplicar técnicas de pre-costura
- Fabricar tejidos tejidos
- Atender máquinas de tejer","operar maquinaria para la fabricación y tratamiento de productos textiles, peletería y cuero","operar maquinaria para la fabricación y tratamiento de productos textiles, peletería y cuero","Operar y atender maquinaria para la fabricación y tratamiento de productos textiles, peletería y cuero."
"687671b3ebd2bf665349a591","http://data.europa.eu/esco/skill/a19c5139-1250-4a60-9c31-a3243cca06cc","72402eeb-9889-4fb0-93e1-8fd9ce4a1785
db64ea6c-1daf-4b90-a0a8-89bf7c9b3ba7
5aaf2503-9976-47c2-9e68-216d2ae123c5
f3cba0ae-19f5-4d85-b74d-ce21c7bfe404","S1.2.1","2025-07-15T15:20:19.574Z","2025-07-15T15:20:19.574Z","Ejemplos:
- Lluvia de ideas
- Contactar con clientes

Excluye:
- Cooperar con profesionales
- Mantener contacto con políticos","comunicarse con colegas y clientes","comunicarse con colegas y clientes","Comunicarse con colegas, clientes y otros grupos externos para difundir información sobre asuntos operativos, problemas y actividades."
"687671b3ebd2bf665349a592","http://data.europa.eu/esco/skill/a4cf0e8a-54f6-4fd5-8650-1c82ea86cfd2","2b54c7a6-1bb9-413e-8cba-132e8d2ccea7
e7b6c7b6-7665-489b-9ea9-421965615c28
24bdee29-61d8-4a5a-94b0-e29d9a01789b
23e6e1e6-4692-4f9b-b0b2-f586be1b3e15","S8.0.0","2025-07-15T15:20:19.574Z","2025-07-15T15:20:19.574Z","Excluye:
- Interactuar con ordenadores","trabajar con maquinaria y equipo especializado","trabajar con maquinaria y equipo especializado","Controlar, operar y monitorizar vehículos, maquinaria fija y móvil e instrumentación y equipo de precisión."
"687671b3ebd2bf665349a593","http://data.europa.eu/esco/skill/a5524d0d-38e5-4cfc-96c4-46c3c6df3dd1","2e1d4353-bbc4-4b3b-93ff-02666d37f773
6ff2b8d1-fc87-4343-9304-6ff28d89b1bc
dbe8bc44-9576-4310-a44e-157cfbb161cd
50f5b5c9-94e2-44fc-ab15-8af28e4ea63b","S8.1.0","2025-07-15T15:20:19.575Z","2025-07-15T15:20:19.575Z","","operar maquinaria móvil","operar maquinaria móvil
maquinaria móvil","Controlar el funcionamiento de maquinaria cuya movilidad es parte integral de su función, como equipos de movimiento de tierras, agrícolas, forestales y de elevación."
"687671b3ebd2bf665349a594","http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe","e3711db2-bc8a-408b-ba9f-c22de0481504
29be7bb6-95b2-424e-ac7b-f0283782b42a
3873a7ba-4d24-4d65-8fb5-d5db95ddfd14
be927008-0427-4ef0-ac76-55e53af00e3b","S1.12.1","2025-07-15T15:20:19.575Z","2025-07-15T15:20:19.575Z","Ejemplos:
- Crear arreglos florales
- Montar escaparates
- Decorar espacios interiores o exteriores
- Exponer mercancía
- Diseñar mapas personalizados

Excluye:
- Crear diseños artísticos","crear exhibiciones y decoraciones visuales","crear exhibiciones y decoraciones visuales","Crear, diseñar y organizar gráficos, representaciones visuales, exhibiciones, exposiciones o decoraciones."
"687671b3ebd2bf665349a595","http://data.europa.eu/esco/skill/a60b664f-bb07-4dd1-8dfa-134a0827f8da","7d86a175-3398-4378-9e4a-2a59f7df1d88
53c565af-fe29-4cf3-b89f-a514e6f6ae91
2b44b385-7ba4-483f-bbbd-6719cba6eff8
b617d018-e613-44f3-a310-de8e8059baec","S8.1.3","2025-07-15T15:20:19.575Z","2025-07-15T15:20:19.575Z","Excluye:
- Operar equipos de movimiento de tierras

Ejemplos:
- Operar grúas
- Conducir carretillas elevadoras
- Operar telesillas
- Operar vehículos propulsados por cable con soporte inferior","operar equipos de elevación o movimiento","operar equipos de elevación o movimiento","Operar equipos para levantar y mover objetos, como grúas, polipastos, teleféricos y camiones elevadores."
"687671b3ebd2bf665349a596","http://data.europa.eu/esco/skill/a6b0802f-4c20-4123-8a84-d6c8631fedb1","f5102448-e575-49b1-aa75-05e9806cc35c
928f67fb-47e4-4594-98ed-7fb7d0834910
32c7c736-06be-4638-8852-ea2089cbbccc
f968ca15-b6c1-46d0-a816-a944428db151","S8.8.0","2025-07-15T15:20:19.575Z","2025-07-15T15:20:19.575Z","Excluye:
- Instalar software informático y configurar redes informáticas","instalar, mantener y reparar equipos eléctricos, electrónicos y de precisión","instalar, mantener y reparar equipos eléctricos, electrónicos y de precisión
instalar y mantener equipos eléctricos, electrónicos y de precisión","Instalar, configurar, mantener y reparar equipos eléctricos y electrónicos, y sistemas de control, dispositivos científicos, instrumentación y equipos de precisión."
"687671b3ebd2bf665349a597","http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097","da8e64a0-b9ab-470a-8d18-a760e7a682dd
5801aad8-2496-4f74-aa3c-f6b36db4f902
5a138888-0eda-4e4d-a50f-f1afb36e7a3f
c23c9fcb-39fb-482e-86ff-fdb95f7eea0a","S1.9.2","2025-07-15T15:20:19.575Z","2025-07-15T15:20:19.575Z","Ejemplos:
- Implementar una estrategia de transporte
- Aplicar intervención en crisis

Excluye:
- Reparar y resolver problemas técnicos con maquinaria y equipo
- Usar herramientas TIC para la resolución de problemas","implementar nuevos procedimientos o procesos","implementar nuevos procedimientos o procesos","Implementar nuevos procedimientos o procesos empresariales para resolver problemas prácticos, operativos o conceptuales que surgen en la ejecución del trabajo en una amplia gama de contextos."
"687671b3ebd2bf665349a598","http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060","0c55687d-18bc-47ce-953e-d44bdddcc6c5
6d40d5d5-a528-41f1-a22a-f969aa4d640b
79217de0-a384-413f-9c62-d267bdd776e6
fab95eef-cf8f-4463-aad7-2f0f927f5fe9","S8.8.1","2025-07-15T15:20:19.575Z","2025-07-15T15:20:19.575Z","Excluye:
- Instalar software informático y configurar redes informáticas
- Configurar equipos audiovisuales

Ejemplos:
- Configurar equipos electrónicos
- Instalar interruptores eléctricos
- Instalar cableado de baja tensión
- Reparar electrodomésticos
- Reparar sistemas eléctricos de vehículos","instalar y reparar equipos eléctricos, electrónicos y de precisión","instalar y reparar equipos eléctricos, electrónicos y de precisión","Instalar, configurar y reparar equipos eléctricos, electrónicos, mecatrónicos y de precisión, y sistemas de control, dispositivos científicos y médicos, instrumentación y equipos de precisión."
"687671b3ebd2bf665349a599","http://data.europa.eu/esco/skill/a7956044-f468-4bc1-a83c-a8821b903a09","d4577d33-2154-4b5c-89fa-1160bb2c2285
bf7ec7b9-db39-4e05-aa52-890be6548f6f
1a1f7049-2a46-48c1-ac18-78603d27082e
e2225ce4-6afd-45e7-8e35-bb98c3ca6758","S8.5.8","2025-07-15T15:20:19.575Z","2025-07-15T15:20:19.575Z","Ejemplos:
- Operar taladradora
- Atender torno
- Operar sierra de mesa","operar maquinaria de corte, rectificado y pulido","operar maquinaria de corte, rectificado y pulido","Operar y atender maquinaria para cortar, rectificar y pulir piezas de trabajo hechas de metal, madera, plástico u otros materiales."
"687671b3ebd2bf665349a59a","http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7","13c1a1bd-3b97-4728-97b7-6e8964a64047
fdaab7c2-d7a1-4830-8a47-e00b9fbd1dc0
5defe159-4118-409a-8fd6-7a9cb724b10b
129f2b6c-5de2-4959-8085-777280b58419","S5.1.0","2025-07-15T15:20:19.575Z","2025-07-15T15:20:19.575Z","Excluye:
- Análisis de sistemas
- Emitir comandos a máquinas y equipos controlados por ordenador

Ejemplos:
- Escribir código de programación informática
- Usar lenguajes de consulta
- Depurar software","programar sistemas informáticos","programar sistemas informáticos
programación","Escribir y enviar instrucciones, especificaciones y programas para ordenadores."
"687671b3ebd2bf665349a59b","http://data.europa.eu/esco/skill/a96b31dd-d72a-4c89-8947-524f14a16f82","987b686f-c17a-4a62-bdaa-cff73721328d
ecf36bbf-cb26-452f-a26d-b0245b2294d2
bf0e449d-3795-4c0e-b892-d9b0be767d17
50b9110f-e84a-4de4-9fcb-759fb83ceee0","S8.4.1","2025-07-15T15:20:19.575Z","2025-07-15T15:20:19.575Z","Excluye:
- Operar equipos móviles de movimiento de tierras y transporte
- Operar taladros manuales y de banco

Ejemplos:
- Conducir máquina tuneladora
- Operar minadora continua
- Operar equipo de perforación de núcleos
- Atender máquina de corte de piedra","operar maquinaria de minería, perforación y procesamiento de minerales","operar maquinaria de minería, perforación y procesamiento de minerales","Operar maquinaria para la extracción y procesamiento de rocas y minerales, o para perforar y excavar pozos y túneles."
